title,year,cover_date,journal,authors,doi,eid,scopus_id,citedby_count,subtype,description
Multinodular and vacuolating posterior fossa lesions of unknown significance,2019,2019-01-01,American Journal of Neuroradiology,Lecler A.,10.3174/ajnr.A6223,2-s2.0-85073086978,SCOPUS_ID:85073086978,21,Article,
Safety and diagnostic efficacy of gadobenate dimeglumine in MRI of the brain and spine of neonates and infants,2019,2019-01-01,American Journal of Neuroradiology,Enterline D.S.,10.3174/ajnr.A6319,2-s2.0-85076504916,SCOPUS_ID:85076504916,7,Article,
CT and multimodal MR imaging features of embryonal tumors with multilayered rosettes in children,2019,2019-01-01,American Journal of Neuroradiology,Dangouloff-Ros V.,10.3174/ajnr.A6001,2-s2.0-85064568731,SCOPUS_ID:85064568731,23,Article,
Morphologic change of flow-related aneurysms in brain arteriovenous malformations after stereotactic radiosurgery,2019,2019-01-01,American Journal of Neuroradiology,Tsuei Y.S.,10.3174/ajnr.A6018,2-s2.0-85064543557,SCOPUS_ID:85064543557,7,Article,
Neuroimaging-based classification algorithm for predicting 1p/19q-codeletion status in IDH-mutant lower grade gliomas,2019,2019-01-01,American Journal of Neuroradiology,Batchala P.P.,10.3174/ajnr.A5957,2-s2.0-85063012799,SCOPUS_ID:85063012799,84,Article,
An ultrasonographic multiparametric carotid plaque risk index associated with cerebrovascular symptomatology: A study comparing color Doppler imaging and contrast-enhanced ultrasonography,2019,2019-01-01,American Journal of Neuroradiology,Rafailidis V.,10.3174/ajnr.A6056,2-s2.0-85068197850,SCOPUS_ID:85068197850,10,Article,
Decubitus CT myelography for detecting subtle CSF leaks in spontaneous intracranial hypotension,2019,2019-01-01,American Journal of Neuroradiology,Kranz P.G.,10.3174/ajnr.A5995,2-s2.0-85064562737,SCOPUS_ID:85064562737,52,Article,
Infant midnasal stenosis: Reliability of nasal metrics,2019,2019-01-01,American Journal of Neuroradiology,Graham M.E.,10.3174/ajnr.A5980,2-s2.0-85062938877,SCOPUS_ID:85062938877,13,Article,
Challenges in differentiating pediatric autoimmune CNS diseases with similar clinical and imaging phenotypes,2019,2019-01-01,American Journal of Neuroradiology,Kelley B.P.,10.3174/ajnr.A6196,2-s2.0-85073091352,SCOPUS_ID:85073091352,0,Letter,
Hemodynamic analysis of postoperative rupture of unruptured intracranial aneurysms after placement of flow-diverting stents: A matched case-control study,2019,2019-01-01,American Journal of Neuroradiology,Li W.,10.3174/ajnr.A6256,2-s2.0-85074964416,SCOPUS_ID:85074964416,20,Article,
Hemorrhagic factors of moyamoya disease,2019,2019-01-01,American Journal of Neuroradiology,Lv X.,10.3174/ajnr.A6217,2-s2.0-85073089993,SCOPUS_ID:85073089993,7,Note,
Intravoxel incoherent motion MR imaging of pediatric intracranial tumors: Correlation with histology and diagnostic utility,2019,2019-01-01,American Journal of Neuroradiology,Kikuchi K.,10.3174/ajnr.A6052,2-s2.0-85066163724,SCOPUS_ID:85066163724,21,Article,
Intracranial atherosclerotic burden on 7T MRI is associated with markers of extracranial atherosclerosis: The SMART-MR study,2019,2019-01-01,American Journal of Neuroradiology,Zwartbol M.H.T.,10.3174/ajnr.A6308,2-s2.0-85076506255,SCOPUS_ID:85076506255,15,Article,
The fate of unruptured intracranial vertebrobasilar dissecting aneurysm with brain stem compression according to different treatment modalities,2019,2019-01-01,American Journal of Neuroradiology,Cho D.Y.,10.3174/ajnr.A6252,2-s2.0-85074965274,SCOPUS_ID:85074965274,24,Article,
Angiographic analysis of natural anastomoses between the posterior and anterior cerebral arteries in moyamoya disease and syndrome,2019,2019-01-01,American Journal of Neuroradiology,Bonasia S.,10.3174/ajnr.A6291,2-s2.0-85076502344,SCOPUS_ID:85076502344,20,Review,
Erratum: Surveillance of unruptured intracranial saccular aneurysms using noncontrast 3D-black-blood MRI: Comparison of 3D-TOF and contrast-enhanced MRA with 3D-DSA (American Journal of Neuroradiology (2019) 40 (960-66) DOI: 10.3174/ajnr.A6080),2019,2019-01-01,American Journal of Neuroradiology,,10.3174/ajnr.A6206,2-s2.0-85073086005,SCOPUS_ID:85073086005,0,Erratum,
Diffusion characteristics of pediatric diffuse midline gliomas with histone H3-K27M mutation using apparent diffusion coefficient histogram analysis,2019,2019-01-01,American Journal of Neuroradiology,Aboian M.S.,10.3174/ajnr.A6302,2-s2.0-85074964732,SCOPUS_ID:85074964732,40,Article,
Safety and efficacy of transvenous embolization of ruptured brain arteriovenous malformations as a last resort: A prospective single-arm study,2019,2019-01-01,American Journal of Neuroradiology,He Y.,10.3174/ajnr.A6197,2-s2.0-85073079687,SCOPUS_ID:85073079687,21,Review,
Vessel wall imaging of unruptured intracranial aneurysms: Ready for Prime Time? Not so fast!,2019,2019-01-01,American Journal of Neuroradiology,Lehman V.,10.3174/ajnr.A6048,2-s2.0-85068196362,SCOPUS_ID:85068196362,10,Letter,
Biometry of the cerebellar vermis and brain stem in children: MR imaging reference data from measurements in 718 children,2019,2019-01-01,American Journal of Neuroradiology,Jandeaux C.,10.3174/ajnr.A6257,2-s2.0-85074964257,SCOPUS_ID:85074964257,36,Article,
Hardly a tweet storm,2019,2019-01-01,American Journal of Neuroradiology,Charkhchi P.,10.3174/ajnr.A6187,2-s2.0-85073080632,SCOPUS_ID:85073080632,0,Letter,
Assessing vascularity of osseous spinal metastases with dual-energy CT-DSA: A pilot study compared with catheter angiography,2019,2019-01-01,American Journal of Neuroradiology,Huang Y.C.,10.3174/ajnr.A6023,2-s2.0-85066163749,SCOPUS_ID:85066163749,15,Article,
Age-dependent signal intensity changes in the structurally normal pediatric brain on unenhanced T1-weighted MR imaging,2019,2019-01-01,American Journal of Neuroradiology,Flood T.F.,10.3174/ajnr.A6254,2-s2.0-85074963454,SCOPUS_ID:85074963454,8,Article,
Predicting motor outcome in acute intracerebral hemorrhage,2019,2019-01-01,American Journal of Neuroradiology,Puig J.,10.3174/ajnr.A6038,2-s2.0-85066163789,SCOPUS_ID:85066163789,23,Article,
MR imaging-based radiomic signatures of distinct molecular subgroups of medulloblastoma,2019,2019-01-01,American Journal of Neuroradiology,Iv M.,10.3174/ajnr.A5899,2-s2.0-85059897735,SCOPUS_ID:85059897735,116,Article,
The ASNR-ACR-rSNA common data elements project: What will it do for the house of neuroradiology?,2019,2019-01-01,American Journal of Neuroradiology,Jordan J.E.,10.3174/ajnr.A5780,2-s2.0-85059884392,SCOPUS_ID:85059884392,12,Review,
Radiation dose and image quality in pediatric neck CT,2019,2019-01-01,American Journal of Neuroradiology,Tipnis S.V.,10.3174/ajnr.A6073,2-s2.0-85068197458,SCOPUS_ID:85068197458,4,Article,
Optimal detection of subtle gadolinium leakage in CSF with heavily t2-weighted fluid-attenuated inversion recovery imaging,2019,2019-01-01,American Journal of Neuroradiology,Freeze W.M.,10.3174/ajnr.A6145,2-s2.0-85071782196,SCOPUS_ID:85071782196,12,Conference Paper,
Automated aspects on noncontrast CT scans in patients with acute ischemic stroke using machine learning,2019,2019-01-01,American Journal of Neuroradiology,Kuang H.,10.3174/ajnr.A5889,2-s2.0-85059886211,SCOPUS_ID:85059886211,120,Article,
Prolonged microgravity affects human brain structure and function,2019,2019-01-01,American Journal of Neuroradiology,Roberts D.R.,10.3174/ajnr.A6249,2-s2.0-85074965805,SCOPUS_ID:85074965805,99,Article,
Aneurysm remnants after flow diversion: Clinical and angiographic outcomes,2019,2019-01-01,American Journal of Neuroradiology,Madaelil T.P.,10.3174/ajnr.A6010,2-s2.0-85064560606,SCOPUS_ID:85064560606,37,Conference Paper,
Armed kyphoplasty: An indirect central canal decompression technique in burst fractures,2019,2019-01-01,American Journal of Neuroradiology,Venier A.,10.3174/ajnr.A6285,2-s2.0-85074963330,SCOPUS_ID:85074963330,29,Article,
Flow patterns in carotid webs: A patient-based computational fluid dynamics study,2019,2019-01-01,American Journal of Neuroradiology,Compagne K.C.J.,10.3174/ajnr.A6012,2-s2.0-85064716422,SCOPUS_ID:85064716422,78,Article,
Publicly available metrics underestimate AJNR twitter impact and follower engagement,2019,2019-01-01,American Journal of Neuroradiology,Tomblinson C.M.,10.3174/ajnr.A6299,2-s2.0-85076505215,SCOPUS_ID:85076505215,10,Conference Paper,
Resisting the need to quantify: Putting qualitative FDG-PET/CT tumor response assessment criteria into daily practice,2019,2019-01-01,American Journal of Neuroradiology,Peacock J.G.,10.3174/ajnr.A6294,2-s2.0-85076502273,SCOPUS_ID:85076502273,9,Review,
Angiographic and clinical features of noninvoluting congenital hemangiomas,2019,2019-01-01,American Journal of Neuroradiology,Patel A.,10.3174/ajnr.A6044,2-s2.0-85066163480,SCOPUS_ID:85066163480,7,Article,
Effect of time elapsed since gadolinium administration on atherosclerotic plaque enhancement in clinical vessel wall MR imaging studies,2019,2019-01-01,American Journal of Neuroradiology,De Havenon A.,10.3174/ajnr.A6191,2-s2.0-85073080203,SCOPUS_ID:85073080203,8,Article,
An important pitfall in diagnosing intracanalicular vestibular schwannoma,2019,2019-01-01,American Journal of Neuroradiology,Hakim A.,10.3174/ajnr.A6192,2-s2.0-85073081854,SCOPUS_ID:85073081854,4,Letter,
Convolutional neural network–based automated segmentation of the spinal cord and contusion injury: Deep learning biomarker correlates of motor impairment in acute spinal cord injury,2019,2019-01-01,American Journal of Neuroradiology,McCoy D.B.,10.3174/ajnr.A6020,2-s2.0-85064565894,SCOPUS_ID:85064565894,83,Article,
Imaging of patients with suspected large-vessel occlusion at primary stroke centers: Available modalities and a suggested approach,2019,2019-01-01,American Journal of Neuroradiology,Almekhlafi M.A.,10.3174/ajnr.A5971,2-s2.0-85062959997,SCOPUS_ID:85062959997,28,Review,
Brain -amyloid and atrophy in individuals at increased risk of cognitive decline,2019,2019-01-01,American Journal of Neuroradiology,Kemppainen N.,10.3174/ajnr.A5891,2-s2.0-85059879840,SCOPUS_ID:85059879840,16,Article,
Use of balanced steady-state free precession sequences in evaluation of drop metastases,2019,2019-01-01,American Journal of Neuroradiology,Vossough A.,10.3174/ajnr.A5964,2-s2.0-85066163935,SCOPUS_ID:85066163935,0,Letter,
Radiologic and pathologic features of the transmantle sign in focal cortical dysplasia: The T1 signal is useful for differentiating subtypes,2019,2019-01-01,American Journal of Neuroradiology,Kimura Y.,10.3174/ajnr.A6067,2-s2.0-85068198684,SCOPUS_ID:85068198684,23,Article,
"3T MRI whole-brain microscopy discrimination of subcortical anatomy, part 1: Brain stem",2019,2019-01-01,American Journal of Neuroradiology,Hoch M.J.,10.3174/ajnr.A5956,2-s2.0-85062975688,SCOPUS_ID:85062975688,13,Article,
Color-mapping of 4D-CTA for the detection of cranial arteriovenous shunts,2019,2019-01-01,American Journal of Neuroradiology,Meijs M.,10.3174/ajnr.A6156,2-s2.0-85071785257,SCOPUS_ID:85071785257,7,Article,
Radiologic and pathologic features of the transmantle sign in focal cortical dysplasia: The T1 signal is useful for differentiating subtypes,2019,2019-01-01,American Journal of Neuroradiology,Kimura Y.,10.3174/ajnr.A6067,2-s2.0-85068198684,SCOPUS_ID:85068198684,23,Article,
"3T MRI whole-brain microscopy discrimination of subcortical anatomy, part 1: Brain stem",2019,2019-01-01,American Journal of Neuroradiology,Hoch M.J.,10.3174/ajnr.A5956,2-s2.0-85062975688,SCOPUS_ID:85062975688,13,Article,
Unintended consequences: Review of new artifacts introduced by iterative reconstruction CT metal artifact reduction in spine imaging,2019,2019-01-01,American Journal of Neuroradiology,Wayer D.R.,10.3174/ajnr.A6238,2-s2.0-85074962792,SCOPUS_ID:85074962792,32,Conference Paper,
Improved detection of subtle mesial temporal sclerosis: Validation of a commercially available software for automated segmentation of hippocampal volume,2019,2019-01-01,American Journal of Neuroradiology,Mettenburg J.M.,10.3174/ajnr.A5966,2-s2.0-85062995174,SCOPUS_ID:85062995174,26,Article,
Deep learning-based detection of intracranial aneurysms in 3D TOF-MRA,2019,2019-01-01,American Journal of Neuroradiology,Faron A.,10.3174/ajnr.A5911,2-s2.0-85059913222,SCOPUS_ID:85059913222,160,Article,
Infarct volume predicts hospitalization costs in anterior circulation large-vessel occlusion stroke,2019,2019-01-01,American Journal of Neuroradiology,Streib C.D.,10.3174/ajnr.A5917,2-s2.0-85059889443,SCOPUS_ID:85059889443,4,Article,
Disorder in pixel-level edge directions on T1Wi is associated with the degree of radiation necrosis in primary and metastatic brain tumors: Preliminary findings,2019,2019-01-01,American Journal of Neuroradiology,Prasanna P.,10.3174/ajnr.A5958,2-s2.0-85062955410,SCOPUS_ID:85062955410,15,Article,
Qualitative assessment and reporting quality of intracranial vessel wall MR imaging studies: A systematic review,2019,2019-01-01,American Journal of Neuroradiology,Song J.W.,10.3174/ajnr.A6317,2-s2.0-85076503361,SCOPUS_ID:85076503361,13,Review,
Cerebellar heterotopias: Expanding the phenotype of cerebellar dysgenesis in CHARGE syndrome,2019,2019-01-01,American Journal of Neuroradiology,Wright J.N.,10.3174/ajnr.A6280,2-s2.0-85076506502,SCOPUS_ID:85076506502,10,Article,
Can trace-weighted images be used to estimate diffusional kurtosis imaging-derived indices of non-Gaussian water diffusion in head and neck cancer?,2019,2019-01-01,American Journal of Neuroradiology,Giannelli M.,10.3174/ajnr.A6167,2-s2.0-85071756098,SCOPUS_ID:85071756098,0,Letter,
Cerebral ketones detected by 3T MR spectroscopy in patients with high-grade glioma on an Atkins-based diet,2019,2019-01-01,American Journal of Neuroradiology,Berrington A.,10.3174/ajnr.A6287,2-s2.0-85074964029,SCOPUS_ID:85074964029,15,Article,
Evaluating the utility of a postprocessing algorithm for MRI evaluation of optic neuritis,2019,2019-01-01,American Journal of Neuroradiology,Stunkel L.,10.3174/ajnr.A6057,2-s2.0-85068196549,SCOPUS_ID:85068196549,5,Article,
How flow reduction influences the intracranial aneurysm occlusion: A prospective 4D phase-contrast MRI study,2019,2019-01-01,American Journal of Neuroradiology,Brina O.,10.3174/ajnr.A6312,2-s2.0-85076503904,SCOPUS_ID:85076503904,18,Article,
Diagnostic utility of optic nerve measurements with MRI in patients with optic nerve atrophy,2019,2019-01-01,American Journal of Neuroradiology,Zhao B.,10.3174/ajnr.A5975,2-s2.0-85062971915,SCOPUS_ID:85062971915,12,Article,
Readout-segmented echo-planar DWI for the detection of cholesteatomas: Correlation with surgical validation,2019,2019-01-01,American Journal of Neuroradiology,Fischer N.,10.3174/ajnr.A6079,2-s2.0-85068196530,SCOPUS_ID:85068196530,18,Article,
Validation of highly accelerated WAVE-CAIPI SWI compared with conventional SWI and T2*-weighted gradient recalled-echo for routine clinical brain MRI at 3T,2019,2019-01-01,American Journal of Neuroradiology,Conklin J.,10.3174/ajnr.A6295,2-s2.0-85076503568,SCOPUS_ID:85076503568,47,Article,
Outcome study of the pipeline embolization device with shield technology in unruptured aneurysms (PEDSU),2019,2019-01-01,American Journal of Neuroradiology,Atasoy D.,10.3174/ajnr.A6314,2-s2.0-85076506483,SCOPUS_ID:85076506483,37,Conference Paper,
Role of 3D pseudocontinuous arterial spin-labeling perfusion in the diagnosis and follow-up in patients with herpes simplex encephalitis,2019,2019-01-01,American Journal of Neuroradiology,Li R.,10.3174/ajnr.A6279,2-s2.0-85074962423,SCOPUS_ID:85074962423,11,Review,
Vendors used in CT and MRI neuroradiology research,2019,2019-01-01,American Journal of Neuroradiology,Ramezanpour S.,10.3174/ajnr.A6180,2-s2.0-85071788458,SCOPUS_ID:85071788458,2,Letter,
Morphologic evolution and coordinated development of the fetal lateral ventricles in the second and third trimesters,2019,2019-01-01,American Journal of Neuroradiology,Li Z.,10.3174/ajnr.A6013,2-s2.0-85064587728,SCOPUS_ID:85064587728,9,Article,
Morphologic features on MR imaging classify multifocal glioblastomas in different prognostic groups,2019,2019-01-01,American Journal of Neuroradiology,Pérez-Beteta J.,10.3174/ajnr.A6019,2-s2.0-85064531855,SCOPUS_ID:85064531855,19,Article,
Transitioning to transradial access for cerebral aneurysm embolization,2019,2019-01-01,American Journal of Neuroradiology,Chivot C.,10.3174/ajnr.A6234,2-s2.0-85074964526,SCOPUS_ID:85074964526,48,Article,
Reply,2019,2019-01-01,American Journal of Neuroradiology,Zamora C.,10.3174/ajnr.A5968,2-s2.0-85062948080,SCOPUS_ID:85062948080,0,Letter,
